Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
SP.POP.GROW,0.293904443716697,0.289474899455448,0.146313281561803,0.0151436508552808,0.0646345779052372,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0
EN.URB.LCTY,3471395,3462965,3442267,3412301,3392756,3384417,3388441,3391094,3390456,3388152,3391496,3401226,3413367,3425567,3437892,3450395,3462944,3475555,3488177,3500863,3513595,3526391,3539234,3552123,0
EN.URB.LCTY.UR.ZS,5.74943221500913,5.70261411592894,5.6443293344181,5.57866296671977,5.52777691787573,5.49152174732452,5.4738408611008,5.45412248336056,5.43543924161356,5.41844260763358,5.41251444076994,5.41997324550065,5.43240769520547,5.44814796571915,5.46762722652178,5.48200082261908,5.59078802761574,5.59989841553499,5.60419237869154,5.60044960204377,5.57164605332296,5.54525584413967,5.54203552537168,5.54186916592983,0
EN.URB.MCTY,7383559,7367007,7328811,7275566,7249421,7259533,7293731,7318274,7330437,7338962,7361593,7412641,7465881,7509892,7550115,7587097,7624368,7663849,7705441,7747444,7793307,7843290,7893815,7944887,0
EN.URB.MCTY.TL.ZS,9.03983250041067,8.99349593970352,8.93378613807552,8.86753776286928,8.82996290278946,8.83031241806196,8.85699774468526,8.87187237444446,8.88169889767846,8.89395859676626,8.92645155194613,8.9984952131526,9.07525252237937,9.14612486695759,9.21843996409039,9.27779631737215,9.49781328511773,9.52908992923827,9.55469427007213,9.56681258296546,9.5404949533284,9.52448909647829,9.55008627097315,9.58303125347759,0
EN.POP.EL5M.ZS,0,0,0,0,0,4.041992392,0,0,0,0,0,0,0,0,0,4.043249379,0,0,0,0,0,0,0,0,0
EN.POP.SLUM.UR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP.POP.TOTL.FE.IN,42073970,42161317,42187593,42158403,42151293,42176244,42217345,42260203,42256846,42221838,42172464,42099593,42017960,41912739,41781451,41692491,40903005,40956600,41043963,41187119,41511610,41808130,41919970,42000374,0
SP.POP.TOTL.FE.ZS,51.5119655733008,51.4696988696993,51.4264775166847,51.3831137064286,51.34125245339,51.3021167104539,51.2657970655154,51.2316323944022,51.1992097568209,51.1679010167665,51.1370923468635,51.1063443883674,51.075498614407,51.0445613462583,51.0137662489108,50.9831943412078,50.9536138788803,50.9246883906906,50.8942335778805,50.859282775511,50.8181326341287,50.7696483565604,50.7155708743438,50.6603673700529,0
SP.POP.TOTL.MA.IN,39604081,39753514,39847178,39888792,39948950,40035264,40132580,40228292,40277330,40294422,40296958,40276858,40248412,40197358,40120856,40084439,39371978,39469223,39601642,39795381,40175001,40540539,40737032,40905408,0
SP.POP.TOTL.MA.ZS,48.4880344266992,48.5303011303007,48.5735224833153,48.6168862935714,48.65874754661,48.6978832895461,48.7342029344846,48.7683676055978,48.8007902431791,48.8320989832335,48.8629076531365,48.8936556116326,48.924501385593,48.9554386537417,48.9862337510892,49.0168056587922,49.0463861211197,49.0753116093094,49.1057664221195,49.140717224489,49.1818673658713,49.2303516434396,49.2844291256562,49.3396326299471,0
SP.POP.TOTL,81678051,81914831,82034771,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,0
BX.PEF.TOTL.CD.WD,-1512379261.10041,12982224696.4603,12869509143.5328,56769327982.9897,28706429530.711,-27954347360.9944,76890620967.9181,13823426043.9609,25249417533.9528,-7881311243.18185,22064839908.324,35648298963.8871,76962834218.9183,-68625797941.1015,20837407671.2401,4762461883.98267,-5501286728.92996,-2528212392.54031,15293848772.6522,2678988701.14557,20275114012.9316,-8204766334.66676,-4043283914.81743,-41982532850.1832,-12820158173.566
DT.NFL.BOND.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BN.KLT.PTXL.CD,-35771398369.015,-63014674393.8425,-1018564522.13372,-5358998999.74958,12369363443.2968,150965170813.807,-26672414993.4185,-63525963564.9354,-60618870480.9587,-19230789981.3492,35609482481.17,22428588179.0777,-215291612737.588,-44626567876.1823,119281056159.868,154086128031.025,-51469277114.6778,66830550587.3232,209538930526.72,177727786568.922,210028025491.195,220071199087.116,234358316322.534,184563219918.37,0
SI.POV.GAPS,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
SI.POV.LMIC.GP,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0
SI.POV.UMIC.GP,0.3,0,0,0.1,0,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0.2,0.1,0.1,0,0,0,0,0.1,0.2,0,0,0
SI.POV.NAGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI.POV.DDAY,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
SI.POV.LMIC,0.2,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0
SI.POV.UMIC,0.5,0,0,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0,0.2,0,0.2,0.5,0,0,0
SI.POV.NAHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IC.ELC.OUTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.PBND.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.PCBK.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.DOD.MIBR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.DOD.MIDA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.OFFT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.PROP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.NFL.PRVT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA.NUS.PPP,0.986167,0.975885,0.97321,0.968726,0.954119,0.942858,0.92957,0.913257,0.896916,0.875857,0.872721,0.848598,0.838174,0.820401,0.810326,0.804502,0.788739,0.787246,0.774784,0.768937,0.777913,0.752684,0.740562,0.740758,0
PA.NUS.PRVT.PP,0.976953,0.965995,0.964422,0.962927,0.946684,0.942577,0.936096,0.931155,0.928718,0.909115,0.907968,0.898081,0.891182,0.876432,0.863392,0.85279,0.830596,0.830935,0.826881,0.819598,0.832913,0.807024,0.792544,0.790884,0
SH.STA.ANVC.ZS,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE.PRE.DURS,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,0
VC.PKP.TOTL.UN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.DOD.PVLX.EX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.DOD.PVLX.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.ANM.CHLD.ZS,12.4,12,11.7,11.4,11.2,11,10.9,10.8,10.7,10.6,10.5,10.4,10.3,10.3,10.2,10.3,10.3,10.5,10.8,11.2,11.7,12.4,0,0,0
SH.ANM.NPRG.ZS,15.4,14.6,14,13.4,13,12.7,12.4,12.3,12.2,12.2,12.2,12.2,12.2,12.3,12.4,12.5,12.8,13.2,13.7,14.3,15.1,16.1,0,0,0
SH.PRG.ANEM,25.8,25.2,24.6,24,23.5,23,22.7,22.4,22.3,22.1,22.1,22,21.9,21.8,21.8,21.9,22,22.2,22.4,22.6,22.9,23.3,0,0,0
SH.ANM.ALLW.ZS,15.6,14.9,14.2,13.7,13.2,12.9,12.7,12.5,12.4,12.4,12.4,12.4,12.5,12.5,12.6,12.8,13,13.4,13.9,14.5,15.3,16.3,0,0,0
SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
SN.ITK.MSFI.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.136990712,3.824785275,3.606127156,0,0
SH.STA.OWGH.ZS,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0
SH.STA.OWGH.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.OWGH.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN.ITK.SVFI.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931980316,0.805209439,0.722603109,0,0
SH.SVR.WAST.ZS,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.SVR.WAST.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.SVR.WAST.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.STNT.ZS,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
SH.STA.STNT.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.STNT.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN.ITK.DEFC.ZS,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0
SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
SH.STA.MALN.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.MALN.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.WAST.ZS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
SH.STA.WAST.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.STA.WAST.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA.NUS.PPPC.RF,1.34593558072881,1.26837145827918,1.09768779607489,1.07672112926531,1.01653419987215,0.868673300165838,0.831829977628635,0.859455110107284,1.01232054176072,1.0874807549044,1.08533888819799,1.06460669928491,1.14724062414454,1.20170060055661,1.125765490414,1.06550212391968,1.09645268598892,1.01150259821088,1.02871214833986,1.02017466257091,0.862757464955458,0.832582691456355,0.834532513161513,0.874374311555051,0
SE.PRM.CMPT.FE.ZS,96.21008,96.77906,98.70239,0,101.05931,104.03802,105.54239,101.50632,100.52162,98.95947,96.76303,98.57838,103.75445,101.99357,102.28052,101.95521,101.3036,98.82685,98.30923,97.24284,98.98635,98.30188,99.11704,0,0
SE.PRM.CMPT.MA.ZS,96.12769,96.61983,98.96884,0,101.84851,104.64141,106.03714,101.82626,100.83336,99.95716,96.99077,98.41904,103.32973,101.96518,102.48222,102.07263,101.81758,98.48815,98.48348,97.32043,98.85404,97.59335,98.51218,0,0
SE.PRM.CMPT.ZS,96.1679,96.69756,98.83876,0,101.46328,104.34692,105.79571,101.67014,100.68124,99.47027,96.87964,98.4968,103.53698,101.97903,102.3838,102.01535,101.56688,98.65314,98.39869,97.28271,98.9183,97.9372,98.80514,0,0
SE.PRM.DURS,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
SE.PRM.ENRL,3727157,3804887,3859490,3865724,3767460,3655859,3519051,3373176,3303737,3305386,3306136,3329349,3311285,3236158,3150822,3067521,2989678,2936751,2890468,2862690,2879394,2895195,2954775,0,0
SE.PRM.ENRL.FE.ZS,48.57697,48.54507,48.52398,48.48944,48.50618,48.52786,48.54098,48.54126,48.59703,48.62137,48.68593,48.67985,48.65706,48.61008,48.62699,48.63413,48.60196,48.64662,48.53027,48.53889,48.559,48.5702,48.54918,0,0
SE.PRM.TCHR,213489,223235,224517,221634,221318,239206,238345,235993,235179,232937,234107,238428,242969,239761,242329,241845,252845,250704,249602.84509,232750.02292,235570.80081,238361.10591,240170.00311,0,0
SE.PRM.TCHR.FE.ZS,85.08167,80.92503,81.25264,0,81.52839,81.18191,82.03193,82.44185,82.82712,82.92242,83.65491,84.02201,84.03335,85.19984,84.96837,85.53784,84.43394,85.02138,85.67732,86.76722,86.80146,87.07704,87.29305,0,0
GF.XPD.BUDG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BM.GSR.FCTY.CD,94834696692.8561,91151719748.3301,92911727291.8518,102704748954.731,113110233837.509,121601974113.284,108600918650.308,123854346911.621,150232550446.357,158507231268.687,183863880742.69,211166865102.056,286626220721.88,257190133797.856,179098064332.978,197440385956.133,211346920468.98,178796695982.479,171024759843.042,178323981775.721,148654721064.75,151843981665.854,163249793840.492,162309874174.689,0
BX.GSR.FCTY.CD,92410372687.559,93059683461.6774,90333368232.2277,91945554099.435,98155322258.6814,111591890229.075,95962727376.4424,102731066186.183,126506551007.202,177065745882.468,207475281061.956,262286641469.54,336026236245.379,290388170892.206,256091225571.516,266342276194.517,306628687505.201,263275601034.765,255532097173.722,253951536379.774,225477056918.232,235602863818.198,249200032723.367,267521522695.385,0
SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IC.CRD.PRVT.ZS,0,0,0,0,0,0,0,0,0,85.6,88.2,93.9,98.1,98.4,98.3,98.4,100,100,100,100,100,100,100,100,100
SH.DYN.0514,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.8,0,0,0.7,0
IC.WRH.PROC,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
IC.PRP.PROC,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IC.TAX.PRFT.CP.ZS,0,0,0,0,0,0,0,0,0,0,21.4,21.6,23.2,22.9,17.6,23.2,19.2,19.3,23.2,23.3,23.2,23.2,23.2,23.2,23.2
SE.SEC.PROG.ZS,99.92005,99.99333,0,0,99.87319,99.90326,99.78431,99.7615,99.64366,99.82351,99.58504,99.32155,99.54231,0,0,0,0,99.3411,99.68935,99.63376,99.90526,99.50305,0,0,0
SE.SEC.PROG.FE.ZS,100,99.98633,0,0,99.73917,99.80124,99.62512,99.51008,99.45931,99.63642,99.34,99.09832,99.23146,0,0,0,0,0,99.36093,99.24637,99.80508,98.97983,0,0,0
SE.SEC.PROG.MA.ZS,99.8438,100,0,0,100,100,99.93524,100,99.81882,100,99.81792,99.53468,99.83966,0,0,0,0,0,100,100,100,100,0,0,0
SI.DST.50MD,9,0,0,7.7,0,8,8,8,8,8.5,8.7,9,8.5,8.7,9.2,9,8.7,0,9.7,0,11,11.7,0,0,0
SH.UHC.NOP1.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154487555846572,0,0,0,0,0,0,0,0,0
SH.UHC.NOP2.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH.UHC.OOPC.10.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72056369483471,0,0,0,0,0,0,0,0,0
SH.UHC.OOPC.25.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107916921842843,0,0,0,0,0,0,0,0,0
SG.GEN.PARL.ZS,0,0,26.2,26.2,30.9,30.9,31.1,32.2,32.2,32.8,31.8,31.6,31.6,32.2,32.8,32.8,32.9,32.9,36.5,36.5,36.5,36.5,37,30.7,30.89
SG.TIM.UWRK.FE,0,0,0,0,0,0,0,17.675,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0
SG.TIM.UWRK.MA,0,0,0,0,0,0,0,10.4791667,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0
SG.VAW.1549.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
DT.TDS.DPPG.XP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT.TDS.DPPG.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IC.CRD.PUBL.ZS,0,0,0,0,0,0,0,0,0,0.6,0.6,0.5,0.7,0.7,0.8,1,1.3,1.3,0,1.3,1.6,1.9,1.9,2,1.8
IE.PPN.ENGY.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IE.PPN.ICTI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IE.PPN.TRAN.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IE.PPN.WATR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP.PMP.DESL.CD,0.77,0,0,0.69,0,0.78,0,0.82,0,1.29,0,1.38,0,1.56,0,1.68,0,1.88,0,1.58,0,1.2,0,0,0
EP.PMP.SGAS.CD,1.12,0,0,0.96,0,0.91,0,1.03,0,1.46,0,1.55,0,1.56,0,1.9,0,1.96,0,1.8,0,1.39,0,0,0
SE.SEC.ENRL.LO.TC.ZS,14.52909,14.87898,14.86628,15.12233,15.10373,13.65752,13.52357,13.66035,13.47423,13.13703,12.96378,12.76316,12.45657,12.18647,12.18134,11.98917,11.91519,11.82716,11.75844,11.26402,11.04344,10.9573,11.08688,0,0
SE.PRE.ENRL.TC.ZS,19.13734,19.97486,20.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32273,8.16517,7.89896,7.81468,7.69877,0,0
SE.PRM.ENRL.TC.ZS,17.45831,17.04431,17.19019,17.44193,17.02284,15.28331,14.76453,14.29354,14.04776,14.19004,14.12233,13.96375,13.62843,13.49743,13.00225,12.68383,11.82415,11.71402,11.58027,12.29942,12.22305,12.14626,12.30285,0,0
SE.SEC.ENRL.TC.ZS,15.05811,15.2899,15.45464,15.24356,15.36929,14.36311,14.25652,14.34856,14.18665,14.02409,13.88037,13.78121,13.45986,13.23877,13.23832,12.90596,12.87907,12.74469,12.55628,12.20459,12.13371,12.01027,11.97424,0,0
SE.TER.ENRL.TC.ZS,7.13232,7.91215,7.75343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51864,7.57195,7.51542,7.56213,7.59384,0,0
SE.SEC.ENRL.UP.TC.ZS,16.08921,16.07632,16.60853,15.50295,15.94615,16.04047,16.04122,15.99484,15.89761,16.21055,16.05287,16.09276,15.69711,15.52709,15.72033,14.95304,15.01985,14.8059,14.33652,14.35103,14.69959,14.46607,14.01868,0,0
IQ.WEF.PORT.XQ,0,0,0,0,0,0,0,0,0,0,0,0,6.5296525198939,6.42165827477376,6.3829909306,6.3879094909,6.1,6,5.8,5.7,5.60958820600663,5.6,5.5,0,0
IS.RRS.TOTL.KM,41718,40826,38450,38150,37589,36642,36050,35868,36054,34724.575,34228.19,34128.4,33977.603,33862.3,33721.305,33714.093,33575.872,33506,33449,33426,33331,33380,33488,33440,0
IS.RRS.GOOD.MT.K6,68742,67369,72389,73613,71021,76906,74575,74279,73973,83132,81722,88407.276,92076.750392,91178.36993165,72256.796737499,105793.764,111979.812088417,78542,75247,74818,72913,70562,70614,0,0
IS.RRS.PASG.KM,60514,61537,59628,71837,72853,74021.24,73900.2,69861,69610,69997,72497,74738.2,74676.8,76929,76772.319,78582,77567,80210,79906,79339,79257,80046,77500,79456,0
SL.TLF.CACT.FM.ZS,68.9035809009094,69.4132521355487,70.2068601666221,70.8204394709455,71.8172128942661,72.3901726051322,73.4236208417415,74.4108577389458,75.2738248605962,75.5577143910436,75.964503499312,77.2011438942527,77.8313303783886,78.1175519879815,78.8845167593523,79.4038432706373,80.3476673639031,80.5273952890258,81.3429038506323,81.7365123720062,82.2195287101632,82.6749825711184,82.972201302548,82.8595012432748,83.0391339270732
SL.TLF.CACT.FM.NE.ZS,69.5329614883176,70.1924325360119,71.0143126841932,71.5947571063711,72.6696595627843,73.2987516271517,74.4650870692538,75.1379107067951,76.086057083501,76.3596139688053,77.2576927504191,78.368999637865,79.1010261540245,79.2021149182596,79.953650178137,80.3122958523726,81.1593906289771,81.3250705639615,82.1875988965514,82.5725257813015,83.0560237096312,83.5893991227644,83.812218015133,83.7694309914568,0
PX.REX.REER,121.211019554032,116.816944508888,110.193969547984,110.365972043331,106.891334582907,99.6819828255781,99.6656206258957,100.721785503364,106.130340482041,107.64757360724,105.217754435086,104.254456161536,105.770520197278,105.886311862634,106.464577038607,100,98.8988195507619,95.2404584725884,97.5774524102243,98.2396357991922,92.5218213622743,94.0004531470037,94.7922435854551,97.0076980650063,95.3642587383262
FR.INR.RINR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM.POP.REFG,1267900,1266000,1049000,949200,975500,906000,903000,980000,960395,876622,700016,605406,578879,582735,593799,594269,571684,589737,187567,216973,316115,669482,970302,1063837,0
SM.POP.REFG.OR,386,420,443,688,1298,1183,1033,928,725,78,78,114,129,166,170,164,174,182,175,176,161,74,66,71,0
EG.ELC.RNEW.ZS,4.86698923076346,4.82139711743973,4.20830968721431,4.5081692690654,5.19722375553122,6.19853122329914,6.51244401824412,7.64270028215289,7.55297770223143,9.26747449292675,10.1502111075024,11.3220131113963,13.9380080579109,14.6992338976639,16.0785536793646,16.7270736678142,20.3832827208232,23.0004585405584,24.0725497476084,26.1300965691114,29.2317701223308,0,0,0,0
EG.FEC.RNEW.ZS,2.31974899616167,2.25217383396493,2.82442182235482,3.04511890616193,3.26371214587689,3.70043759040219,3.89967279049467,4.41263678738536,5.05846742452957,5.82524443326874,6.76455100872253,7.75322465619858,9.40658790331653,8.59224825671174,9.63006156970857,10.2935196369107,11.3943559060623,12.0151357257952,12.0890787546162,13.3788782316752,14.2062526977772,0,0,0,0
ER.H2O.INTR.PC,0,0,1304.32496727516,0,0,0,0,1297.15059051568,0,0,0,0,1300.65295695792,0,0,0,0,1330.41846522354,0,1321.27311456179,0,0,0,0,0
ER.H2O.INTR.K3,0,0,107,0,0,0,0,107,0,0,0,0,107,0,0,0,0,107,0,107,0,0,0,0,0
SE.PRM.REPT.FE.ZS,1.51905,1.4891,1.51134,0,1.51736,1.545,1.56107,1.58998,1.5116,1.34246,1.27067,1.0673,1.07779,1.19878,0.51046,0.47089,0.46172,0.44539,0.40128,0.3815,0.38542,0.40392,0.40299,0,0
SE.PRM.REPT.MA.ZS,2.00014,1.95791,1.92826,0,1.93025,1.91742,1.97292,1.88721,1.71438,1.55465,1.46235,1.21115,1.23068,1.33651,0.59147,0.54136,0.52771,0.49001,0.47227,0.43294,0.44302,0.46884,0.47689,0,0
SE.PRM.REPT.ZS,1.76644,1.73033,1.72595,0,1.72997,1.73669,1.77301,1.74293,1.61584,1.45148,1.36903,1.14112,1.15629,1.26956,0.55208,0.50709,0.49564,0.46831,0.43782,0.40797,0.41505,0.43731,0.44101,0,0
GB.XPD.RSDV.GD.ZS,0,2.13716,2.1788,2.2123,2.33383,2.39166,2.38558,2.41543,2.4566,2.42079,2.42253,2.45604,2.44633,2.59712,2.72644,2.71367,2.79562,2.86813,2.82105,2.86691,2.91197,2.91712,3.02233,0,0
SP.POP.SCIE.RD.P6,0,2830.52913,2896.74656,2920.19895,3129.2693,3167.95093,3245.82431,3260.09201,3295.27713,3309.57342,3335.03503,3434.56922,3578.50351,3733.27645,3922.21205,4058.00596,4188.80831,4352.32261,4366.6912,4320.70432,4743.7863,4861.74329,5003.02395,0,0
BN.RES.INCL.CD,7223865592.30108,-1195707785.14636,-3755216532.96439,4016584643.03181,-14103705378.9682,-5224960509.1459,-5468022415.326,-1981565342.11107,-688087810.479286,-1810147204.37371,-2601720492.50226,-3653862321.56568,1234171687.86977,2733805365.47713,12350173722.4709,2134345644.69928,3917705195.99914,1699737999.84466,1155710414.2495,-3296664894.61901,-2421942262.76258,1896844161.01115,-1482727059.39356,455228507.513868,0
GC.REV.XGRT.GD.ZS,30.0489810567874,29.8418844788641,29.8388700507355,29.592091023719,30.1186221764717,29.9053620281733,28.9954155044326,28.8517915309446,29.4445574863106,28.1794194084472,28.1044963313537,27.8599459976185,27.5693624852473,27.8029758608909,28.7876421354769,27.9904461082514,28.3228515421969,28.5544437604496,28.5478151066214,28.5002886490881,28.3909612649213,28.3526371207045,28.6889327856172,29.0595538173109,0
GC.REV.XGRT.CN,5,69311E+11,5,73376E+11,5,85185E+11,5,96109E+11,6,20287E+11,6,30731E+11,6,29937E+11,6,34197E+11,6,51187E+11,6,37565E+11,6,43118E+11,6,64482E+11,6,8911E+11,7,08E+11,7,04068E+11,7,17787E+11,7,62893E+11,7,83908E+11,8,02579E+11,8,34326E+11,8,60266E+11,8,886E+11,9,30953E+11,9,71859E+11,0
SH.SGR.CRSK.ZS,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0
SH.SGR.IRSK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
